Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:MKG,"Mako Gold Limited (ASX:MKG)",https://www.listcorp.com/asx/mkg/mako-gold-limited,"	9760080",0.01,0.00,0,Materials
ASX:BNL,"Blue Star Helium Limited (ASX:BNL)",https://www.listcorp.com/asx/bnl/blue-star-helium-limited,"	9724430",0.0055,0.00,10,Energy
ASX:EVG,"Evion Group NL (ASX:EVG)",https://www.listcorp.com/asx/evg/evion-group-nl,"	9714970",0.025,-0.00,-10.71,Materials
ASX:W2V,"Way 2 VAT Ltd (ASX:W2V)",https://www.listcorp.com/asx/w2v/way-2-vat-ltd,"	9708790",0.011,0.00,0,"Information Technology"
ASX:AS1,"Asara Resources Limited (ASX:AS1)",https://www.listcorp.com/asx/as1/asara-resources-limited,"	9703930",0.011,0.00,0,Materials
ASX:CI1,"Credit Intelligence Limited (ASX:CI1)",https://www.listcorp.com/asx/ci1/credit-intelligence-limited,"	9684970",0.11,0.00,0,Industrials
ASX:NVO,"Novo Resources Corp (ASX:NVO)",https://www.listcorp.com/asx/nvo/novo-resources-corp,"	9670020",0.11,0.00,0,Materials
ASX:LLO,"Lion One Metals Limited (ASX:LLO)",https://www.listcorp.com/asx/llo/lion-one-metals,"	9669970",0.62,0.00,0,Materials
ASX:MKL,"Mighty Kingdom Limited (ASX:MKL)",https://www.listcorp.com/asx/mkl/mighty-kingdom-limited,"	9647830",0.0035,0.00,16.67,"Communication Services"
ASX:SRK,"Strike Resources Limited (ASX:SRK)",https://www.listcorp.com/asx/srk/strike-resources,"	9647500",0.034,0.00,0,Materials
ASX:RR1,"Reach Resources Limited (ASX:RR1)",https://www.listcorp.com/asx/rr1/reach-resources-limited,"	9618740",0.01,-0.00,-9.09,Materials
ASX:NAG,"Nagambie Resources Limited (ASX:NAG)",https://www.listcorp.com/asx/nag/nagambie-resources-limited,"	9559630",0.01,-0.00,-16.67,Materials
ASX:FL1,"First Lithium Limited (ASX:FL1)",https://www.listcorp.com/asx/fl1/first-lithium-limited,"	9558430",0.115,-0.01,-4.17,Materials
ASX:ZNO,"Zoono Group Limited (ASX:ZNO)",https://www.listcorp.com/asx/zno/zoono-group-limited,"	9536710",0.027,0.00,0,Materials
ASX:HAL,"Halo Technologies Holdings Limited (ASX:HAL)",https://www.listcorp.com/asx/hal/halo-technologies-holdings,"	9519090",0.061,-0.01,-17.57,Financials
ASX:FXG,"Felix Gold Limited (ASX:FXG)",https://www.listcorp.com/asx/fxg/felix-gold-limited,"	9516300",0.036,-0.00,-5.26,Materials
ASX:ECT,"Environmental Clean Technologies Limited (ASX:ECT)",https://www.listcorp.com/asx/ect/environmental-clean-technologies-limited,"	9515430",0.003,0.00,0,Industrials
ASX:NRZ,"NeuRizer Ltd (ASX:NRZ)",https://www.listcorp.com/asx/nrz/neurizer-ltd,"	9512150",0.0035,-0.00,-30,Materials
ASX:MRQ,"MRG Metals Limited (ASX:MRQ)",https://www.listcorp.com/asx/mrq/mrg-metals-limited,"	9490320",0.003,-0.00,-14.29,Materials
ASX:FDR,"Finder Energy Holdings Limited (ASX:FDR)",https://www.listcorp.com/asx/fdr/finder-energy-holdings-limited,"	9450000",0.06,0.00,0,Energy
ASX:ORD,"Ordell Minerals Limited (ASX:ORD)",https://www.listcorp.com/asx/ord/ordell-minerals-limited,"	9313890",0.255,-0.00,-1.92,Unclassified
ASX:E33,"East 33 Limited (ASX:E33)",https://www.listcorp.com/asx/e33/east-33-limited,"	9302210",0.021,0.01,75,"Consumer Staples"
ASX:MTL,"Mantle Minerals Limited (ASX:MTL)",https://www.listcorp.com/asx/mtl/mantle-minerals-limited,"	9296170",0.002,0.00,33.33,Materials
ASX:KNO,"Knosys Limited (ASX:KNO)",https://www.listcorp.com/asx/kno/knosys-limited,"	9293960",0.041,-0.00,-4.65,"Information Technology"
ASX:NTL,"New Talisman Gold Mines Limited (ASX:NTL)",https://www.listcorp.com/asx/ntl/new-talisman-gold-mines-limited,"	9282190",0.017,0.00,0,Materials
ASX:ANR,"Anatara Lifesciences Ltd (ASX:ANR)",https://www.listcorp.com/asx/anr/anatara-lifesciences,"	9258900",0.048,0.00,0,"Health Care"
ASX:CBH,"Coolabah Metals Limited (ASX:CBH)",https://www.listcorp.com/asx/cbh/coolabah-metals-limited,"	9256780",0.073,0.00,5.8,Materials
ASX:SP8,"StreamPlay Studio Limited (ASX:SP8)",https://www.listcorp.com/asx/sp8/streamplay-studio-limited,"	9204990",0.007,-0.00,-12.5,"Communication Services"
ASX:SHP,"South Harz Potash Ltd (ASX:SHP)",https://www.listcorp.com/asx/shp/south-harz-potash-ltd,"	9099040",0.011,0.00,0,Materials
ASX:GML,"Gateway Mining Limited (ASX:GML)",https://www.listcorp.com/asx/gml/gateway-mining,"	9095570",0.023,0.00,0,Materials
ASX:AQD,"AusQuest Limited (ASX:AQD)",https://www.listcorp.com/asx/aqd/ausquest,"	9076640",0.012,0.00,9.09,Materials
ASX:SBW,"Shekel Brainweigh Limited (ASX:SBW)",https://www.listcorp.com/asx/sbw/shekel-brainweigh,"	9063790",0.043,0.00,0,"Information Technology"
ASX:HGV,"Hygrovest Limited (ASX:HGV)",https://www.listcorp.com/asx/hgv/hygrovest-limited,"	9043360",0.042,-0.00,-2.33,Financials
ASX:NIM,"Nimy Resources Limited (ASX:NIM)",https://www.listcorp.com/asx/nim/nimy-resources-limited,"	8994440",0.054,0.00,0,Materials
ASX:GMVW,"VanEck Geared Australian Equal Weight Fund (Hedge Fund) (ASX:GMVW)",https://www.listcorp.com/asx/gmvw/vaneck-geared-australian-equal-weight-fund-hedge-fund,"	8972500",33.22,-2.67,-7.44,Unclassified
ASX:MCT,"Metalicity Limited (ASX:MCT)",https://www.listcorp.com/asx/mct/metalicity-limited,"	8971700",0.002,0.00,0,Materials
ASX:EAX,"Energy Action Limited (ASX:EAX)",https://www.listcorp.com/asx/eax/energy-action,"	8965730",0.23,0.00,0,Industrials
ASX:CLU,"Cluey Ltd (ASX:CLU)",https://www.listcorp.com/asx/clu/cluey-ltd,"	8871000",0.044,0.00,0,"Consumer Discretionary"
ASX:SLM,"Solis Minerals Limited (ASX:SLM)",https://www.listcorp.com/asx/slm/solis-minerals-limited,"	8849720",0.115,0.00,0,Materials
ASX:ESR,"Estrella Resources Limited (ASX:ESR)",https://www.listcorp.com/asx/esr/estrella-resources-limited,"	8796860",0.005,0.00,0,Materials
ASX:GTI,"Gratifii Limited (ASX:GTI)",https://www.listcorp.com/asx/gti/gratifii-limited,"	8780240",0.005,0.00,0,"Information Technology"
ASX:TFL,"TasFoods Limited (ASX:TFL)",https://www.listcorp.com/asx/tfl/tasfoods-limited,"	8741910",0.019,-0.00,-5,"Consumer Staples"
ASX:IGRO,"iShares High Growth ESG ETF (ASX:IGRO)",https://www.listcorp.com/asx/igro/ishares-high-growth-esg-etf,"	8709060",30.33,-0.76,-2.44,Unclassified
ASX:ENL,"Enlitic Inc (ASX:ENL)",https://www.listcorp.com/asx/enl/enlitic-inc,"	8658610",0.11,0.00,0,"Health Care"
ASX:CGR,"CGN Resources Limited (ASX:CGR)",https://www.listcorp.com/asx/cgr/cgn-resources-limited,"	8623930",0.09,-0.00,-5.26,Materials
ASX:ROC,"RocketBoots Limited (ASX:ROC)",https://www.listcorp.com/asx/roc/rocketboots-limited,"	8616640",0.085,-0.00,-1.16,"Information Technology"
ASX:CR1,"Constellation Resources Limited (ASX:CR1)",https://www.listcorp.com/asx/cr1/constellation-resources-limited,"	8611930",0.14,0.00,0,Materials
ASX:CSE,"Copper Strike Limited (ASX:CSE)",https://www.listcorp.com/asx/cse/copper-strike,"	8608530",0.0641225,0.00,0,Materials
ASX:XGL,"Xamble Group Limited (ASX:XGL)",https://www.listcorp.com/asx/xgl/xamble-group-limited,"	8588560",0.029,0.00,0,"Communication Services"
ASX:NSX,"NSX Limited (ASX:NSX)",https://www.listcorp.com/asx/nsx/nsx-limited,"	8565980",0.016,0.00,0,Financials
ASX:JAV,"Javelin Minerals Limited (ASX:JAV)",https://www.listcorp.com/asx/jav/javelin-minerals-limited,"	8553690",0.0015,-0.00,-25,Materials
ASX:M2M,"Mt Malcolm Mines NL (ASX:M2M)",https://www.listcorp.com/asx/m2m/mt-malcolm-mines-nl,"	8549070",0.038,0.00,0,Materials
ASX:WOA,"Wide Open Agriculture Ltd (ASX:WOA)",https://www.listcorp.com/asx/woa/wide-open-agriculture-ltd,"	8538990",0.015,-0.00,-6.25,"Consumer Staples"
ASX:EV1,"Evolution Energy Minerals Limited (ASX:EV1)",https://www.listcorp.com/asx/ev1/evolution-energy-minerals-limited,"	8522720",0.028,0.00,0,Materials
ASX:CBY,"Canterbury Resources Limited (ASX:CBY)",https://www.listcorp.com/asx/cby/canterbury-resources-limited,"	8489960",0.04,-0.00,-6.98,Materials
ASX:GIB,"Gibb River Diamonds Limited (ASX:GIB)",https://www.listcorp.com/asx/gib/gibb-river-diamonds-limited,"	8460380",0.04,0.00,0,Materials
ASX:ASQ,"Australian Silica Quartz Group Ltd (ASX:ASQ)",https://www.listcorp.com/asx/asq/australian-silica-quartz-group-ltd,"	8455810",0.024,-0.01,-20,Materials
ASX:NNL,"Nordic Nickel Limited (ASX:NNL)",https://www.listcorp.com/asx/nnl/nordic-nickel-limited,"	8442450",0.065,0.00,0,Materials
ASX:PHO,"PhosCo Ltd (ASX:PHO)",https://www.listcorp.com/asx/pho/phosco-ltd,"	8392440",0.03,0.00,0,Materials
ASX:LU7,"Lithium Universe Limited (ASX:LU7)",https://www.listcorp.com/asx/lu7/lithium-universe-limited,"	8314790",0.013,-0.00,-7.14,Materials
ASX:LIO,"Lion Energy Limited (ASX:LIO)",https://www.listcorp.com/asx/lio/lion-energy-limited,"	8302580",0.019,0.00,0,Energy
ASX:MM1,"Midas Minerals Ltd (ASX:MM1)",https://www.listcorp.com/asx/mm1/midas-minerals-ltd,"	8266370",0.08,0.00,0,Materials
ASX:ALY,"Alchemy Resources Limited (ASX:ALY)",https://www.listcorp.com/asx/aly/alchemy-resources-limited,"	8246530",0.007,0.00,0,Materials
ASX:ILA,"Island Pharmaceuticals Limited (ASX:ILA)",https://www.listcorp.com/asx/ila/island-pharmaceuticals-limited,"	8239860",0.066,0.00,1.54,"Health Care"
ASX:RWD,"Reward Minerals Limited (ASX:RWD)",https://www.listcorp.com/asx/rwd/reward-minerals-limited,"	8202710",0.036,0.00,0,Materials
ASX:VKA,"Viking Mines Limited (ASX:VKA)",https://www.listcorp.com/asx/vka/viking-mines-limited,"	8202070",0.008,0.00,0,Materials
ASX:RIL,"Redivium Limited (ASX:RIL)",https://www.listcorp.com/asx/ril/redivium-limited,"	8192560",0.002,-0.00,-33.33,Materials
ASX:APL,"Associate Global Partners Limited (ASX:APL)",https://www.listcorp.com/asx/apl/associate-global-partners-limited,"	8191400",0.14,-0.01,-3.45,Financials
ASX:MTM,"MTM Critical Metals Limited (ASX:MTM)",https://www.listcorp.com/asx/mtm/mtm-critical-metals-limited,"	8152100",0.028,-0.00,-3.45,Materials
ASX:APC,"Australian Potash Limited (ASX:APC)",https://www.listcorp.com/asx/apc/australian-potash-limited,"	8140380",0.001,-0.00,-50,Materials
ASX:GLH,"Global Health Limited (ASX:GLH)",https://www.listcorp.com/asx/glh/global-health-limited,"	8126940",0.13,-0.01,-7.14,"Health Care"
ASX:AD1,"AD1 Holdings Limited (ASX:AD1)",https://www.listcorp.com/asx/ad1/ad1-holdings-limited,"	8087840",0.009,0.00,0,"Communication Services"
ASX:8CO,"8common Limited (ASX:8CO)",https://www.listcorp.com/asx/8co/8common-limited,"	8067420",0.036,0.00,0,"Information Technology"
ASX:NYR,"Nyrada Inc (ASX:NYR)",https://www.listcorp.com/asx/nyr/nyrada-inc,"	8017180",0.046,0.00,4.55,"Health Care"
ASX:MPG,"Many Peaks Gold Limited (ASX:MPG)",https://www.listcorp.com/asx/mpg/many-peaks-gold-limited,"	8002390",0.22,0.00,0,Materials
ASX:WIN,"WIN Metals Ltd (ASX:WIN)",https://www.listcorp.com/asx/win/win-metals-ltd,"	7998490",0.025,0.00,0,Materials
ASX:JNDQ,"Betashares Nasdaq Next Gen 100 ETF (ASX:JNDQ)",https://www.listcorp.com/asx/jndq/betashares-nasdaq-next-gen-100-etf,"	7953750",14.87,-0.28,-1.85,Unclassified
ASX:CUS,"Copper Search Limited (ASX:CUS)",https://www.listcorp.com/asx/cus/copper-search-limited,"	7950980",0.07,0.00,0,Materials
ASX:EE1,"Earths Energy Limited (ASX:EE1)",https://www.listcorp.com/asx/ee1/earths-energy-limited,"	7949460",0.014,-0.00,-6.67,Materials
ASX:CAQ,"CAQ Holdings Limited (ASX:CAQ)",https://www.listcorp.com/asx/caq/caq-holdings-limited,"	7895650",0.011,0.00,0,"Real Estate"
ASX:IPC,"Imperial Pacific Limited (ASX:IPC)",https://www.listcorp.com/asx/ipc/imperial-pacific,"	7816740",1.48,0.01,0.68,Financials
ASX:ADV,"Ardiden Limited (ASX:ADV)",https://www.listcorp.com/asx/adv/ardiden-limited,"	7814690",0.135,0.01,8,Materials
ASX:AXL,"Axel Ree Limited (ASX:AXL)",https://www.listcorp.com/asx/axl/axel-ree-limited,"	7813980",0.097,-0.01,-7.62,Unclassified
ASX:SIT,"Site Group International Limited (ASX:SIT)",https://www.listcorp.com/asx/sit/site-group-international-limited,"	7807470",0.003,0.00,0,"Consumer Discretionary"
ASX:MRD,"Mount Ridley Mines Limited (ASX:MRD)",https://www.listcorp.com/asx/mrd/mount-ridley-mines-limited,"	7784880",0.001,0.00,0,Materials
ASX:COY,"Coppermoly Limited (ASX:COY)",https://www.listcorp.com/asx/coy/coppermoly,"	7784230",0.011,0.00,0,Materials
ASX:QXR,"QX Resources Limited (ASX:QXR)",https://www.listcorp.com/asx/qxr/qx-resources-limited,"	7770540",0.007,0.00,0,Materials
ASX:ENV,"Enova Mining Limited (ASX:ENV)",https://www.listcorp.com/asx/env/enova-mining-limited,"	7663440",0.009,0.00,12.5,Materials
ASX:SIV,"SIV Capital Limited (ASX:SIV)",https://www.listcorp.com/asx/siv/siv-capital-limited,"	7576450",0.15,-0.01,-6.25,Industrials
ASX:WHK,"WhiteHawk Limited (ASX:WHK)",https://www.listcorp.com/asx/whk/whitehawk-limited,"	7569800",0.0145,-0.00,-9.38,"Information Technology"
ASX:FTZ,"Fertoz Ltd (ASX:FTZ)",https://www.listcorp.com/asx/ftz/fertoz,"	7507470",0.03,0.00,0,Materials
ASX:AHN,"Athena Resources Limited (ASX:AHN)",https://www.listcorp.com/asx/ahn/athena-resources-limited,"	7493270",0.006,-0.00,-14.29,Materials
ASX:ROYL,"BetaShares Global Royalties ETF (ASX:ROYL)",https://www.listcorp.com/asx/royl/betashares-global-royalties-etf,"	7467570",9.51,-0.23,-2.36,Unclassified
ASX:CMG,"Critical Minerals Group Limited (ASX:CMG)",https://www.listcorp.com/asx/cmg/critical-minerals-group-limited,"	7464760",0.175,-0.00,-1.08,Materials
ASX:EDE,"Eden Innovations Ltd (ASX:EDE)",https://www.listcorp.com/asx/ede/eden-innovations,"	7427420",0.002,0.00,0,Energy
ASX:DVL,"Dorsavi Ltd (ASX:DVL)",https://www.listcorp.com/asx/dvl/dorsavi,"	7382130",0.011,-0.00,-8.33,"Health Care"
ASX:LHM,"Land and Homes Group Limited (ASX:LHM)",https://www.listcorp.com/asx/lhm/land-and-homes-group-limited,"	7345720",0.007,0.00,0,"Real Estate"
ASX:LNR,"Lanthanein Resources Limited (ASX:LNR)",https://www.listcorp.com/asx/lnr/lanthanein-resources-limited,"	7330910",0.003,0.00,0,Materials
ASX:NRX,"Noronex Limited (ASX:NRX)",https://www.listcorp.com/asx/nrx/noronex-limited,"	7330370",0.015,0.00,0,Materials
ASX:SVG,"Savannah Goldfields Limited (ASX:SVG)",https://www.listcorp.com/asx/svg/savannah-goldfields-limited,"	7308210",0.028,0.00,7.69,Materials
ASX:AGH,"Althea Group Holdings Limited (ASX:AGH)",https://www.listcorp.com/asx/agh/althea-group-holdings-limited,"	7295980",0.017,-0.00,-5.56,"Health Care"
ASX:CRS,"Caprice Resources Ltd (ASX:CRS)",https://www.listcorp.com/asx/crs/caprice-resources,"	7261160",0.023,-0.00,-11.54,Materials
ASX:T88,"Taiton Resources Limited (ASX:T88)",https://www.listcorp.com/asx/t88/taiton-resources-limited,"	7259560",0.135,0.00,0,Energy
ASX:GW1,"Greenwing Resources Ltd (ASX:GW1)",https://www.listcorp.com/asx/gw1/greenwing-resources-ltd,"	7250060",0.035,-0.00,-12.5,Materials
ASX:DLM,"Dominion Minerals Limited (ASX:DLM)",https://www.listcorp.com/asx/dlm/dominion-minerals-limited,"	7227220",0.032,0.00,0,Materials
ASX:JCS,"JCurve Solutions (ASX:JCS)",https://www.listcorp.com/asx/jcs/jcurve-solutions,"	7223560",0.022,0.00,0,"Information Technology"
ASX:EPN,"Epsilon Healthcare Limited (ASX:EPN)",https://www.listcorp.com/asx/epn/epsilon-healthcare-limited,"	7208500",0.024,0.00,0,"Health Care"
ASX:OLL,"OpenLearning Limited (ASX:OLL)",https://www.listcorp.com/asx/oll/openlearning-limited,"	7192170",0.016,-0.00,-5.88,"Information Technology"
ASX:TZL,"TZ Limited (ASX:TZL)",https://www.listcorp.com/asx/tzl/tz-limited,"	7184330",0.028,0.00,0,"Information Technology"
ASX:NAE,"New Age Exploration Limited (ASX:NAE)",https://www.listcorp.com/asx/nae/new-age-exploration,"	7175600",0.004,0.00,0,Energy
ASX:VTI,"Visioneering Technologies Inc (ASX:VTI)",https://www.listcorp.com/asx/vti/visioneering-technologies-inc,"	7154740",0.125,-0.01,-3.85,"Health Care"
ASX:FNR,"Far Northern Resources Limited (ASX:FNR)",https://www.listcorp.com/asx/fnr/far-northern-resources-limited,"	7149160",0.195,-0.01,-2.5,Materials
ASX:AER,"Aeeris Ltd (ASX:AER)",https://www.listcorp.com/asx/aer/aeeris-ltd,"	7082340",0.097,0.00,0,"Communication Services"
ASX:PO3,"Purifloh Limited (ASX:PO3)",https://www.listcorp.com/asx/po3/purifloh-limited,"	7078170",0.22,0.00,0,Utilities
ASX:PEC,"Perpetual Resources Limited (ASX:PEC)",https://www.listcorp.com/asx/pec/perpetual-resources-limited,"	7040340",0.011,0.00,0,Materials
ASX:1CG,"One Click Group Limited (ASX:1CG)",https://www.listcorp.com/asx/1cg/one-click-group-limited,"	7031790",0.009,-0.00,-10,Industrials
ASX:MBK,"Metal Bank Limited (ASX:MBK)",https://www.listcorp.com/asx/mbk/metal-bank,"	7028270",0.02,0.00,11.11,Materials
ASX:DES,"Desoto Resources Limited (ASX:DES)",https://www.listcorp.com/asx/des/desoto-resources-limited,"	6991880",0.12,0.01,9.09,Materials
ASX:EVR,"EV Resources Limited (ASX:EVR)",https://www.listcorp.com/asx/evr/ev-resources-limited,"	6981360",0.005,0.00,0,Materials
ASX:GDM,"Great Divide Mining Ltd (ASX:GDM)",https://www.listcorp.com/asx/gdm/great-divide-mining-ltd,"	6948750",0.255,0.00,0,Materials
ASX:CPO,"Culpeo Minerals Limited (ASX:CPO)",https://www.listcorp.com/asx/cpo/culpeo-minerals-limited,"	6945630",0.042,0.00,0,Materials
ASX:VMG,"VDM Group Limited (ASX:VMG)",https://www.listcorp.com/asx/vmg/vdm-group-limited,"	6927660",0.001,0.00,0,Industrials
ASX:MVL,"Marvel Gold Limited (ASX:MVL)",https://www.listcorp.com/asx/mvl/marvel-gold-limited,"	6910330",0.008,0.00,0,Materials
ASX:MTAV,"BetaShares Metaverse ETF (ASX:MTAV)",https://www.listcorp.com/asx/mtav/betashares-metaverse-etf,"	6901750",13.87,-0.66,-4.54,Unclassified
ASX:DM1,"Desert Metals Limited (ASX:DM1)",https://www.listcorp.com/asx/dm1/desert-metals-limited,"	6901070",0.023,-0.00,-11.54,Materials
ASX:AQX,"Alice Queen Limited (ASX:AQX)",https://www.listcorp.com/asx/aqx/alice-queen-limited,"	6881340",0.006,0.00,0,Materials
ASX:NME,"Nex Metals Explorations (ASX:NME)",https://www.listcorp.com/asx/nme/nex-metals-explorations,"	6806950",0.025,0.00,0,Materials
ASX:ILT,"Iltani Resources Limited (ASX:ILT)",https://www.listcorp.com/asx/ilt/iltani-resources-limited,"	6802100",0.19,-0.01,-5,Materials
ASX:RFA,"Rare Foods Australia Ltd (ASX:RFA)",https://www.listcorp.com/asx/rfa/rare-foods-australia-ltd,"	6799580",0.024,-0.00,-4,"Consumer Staples"
ASX:VSR,"Voltaic Strategic Resources Ltd (ASX:VSR)",https://www.listcorp.com/asx/vsr/-voltaic-strategic-resources-ltd,"	6798450",0.013,-0.00,-7.14,Materials
ASX:GLL,"Galilee Energy Limited (ASX:GLL)",https://www.listcorp.com/asx/gll/galilee-energy-limited,"	6794890",0.019,-0.00,-5,Energy
ASX:OPN,"Openn Negotiation Limited (ASX:OPN)",https://www.listcorp.com/asx/opn/openn-negotiation-limited,"	6775080",0.006,0.00,0,Industrials
ASX:GIVE,"Perpetual ESG Australian Share Fund (Managed Fund) (ASX:GIVE)",https://www.listcorp.com/asx/give/perpetual-esg-australian-share-fund-managed-fund,"	6758890",3.01,-0.08,-2.59,Unclassified
ASX:LCL,"LCL Resources Limited (ASX:LCL)",https://www.listcorp.com/asx/lcl/lcl-resources-limited,"	6754150",0.008,0.00,14.29,Materials
ASX:A1G,"African Gold Limited (ASX:A1G)",https://www.listcorp.com/asx/a1g/african-gold-limited,"	6698040",0.028,0.00,0,Materials
ASX:HXG,"Hexagon Energy Materials Limited (ASX:HXG)",https://www.listcorp.com/asx/hxg/hexagon-energy-materials-limited,"	6667910",0.013,0.00,0,Materials
ASX:ZLD,"Zelira Therapeutics Limited (ASX:ZLD)",https://www.listcorp.com/asx/zld/zelira-therapeutics-limited,"	6638090",0.605,0.02,3.42,"Health Care"
ASX:RGL,"Riversgold Limited (ASX:RGL)",https://www.listcorp.com/asx/rgl/riversgold-limited,"	6637310",0.005,0.00,0,Materials
ASX:AYT,"Austin Metals Limited (ASX:AYT)",https://www.listcorp.com/asx/ayt/austin-metals-limited,"	6620960",0.005,0.00,0,Materials
ASX:FG1,"Flynn Gold Limited (ASX:FG1)",https://www.listcorp.com/asx/fg1/flynn-gold-limited,"	6618160",0.024,-0.00,-7.69,Materials
ASX:ICE,"iCetana Limited (ASX:ICE)",https://www.listcorp.com/asx/ice/icetana-limited,"	6615710",0.025,0.00,0,"Information Technology"
ASX:HMI,"Hiremii Limited (ASX:HMI)",https://www.listcorp.com/asx/hmi/hiremii-limited,"	6604180",0.049,0.00,0,Industrials
ASX:SCN,"Scorpion Minerals Limited (ASX:SCN)",https://www.listcorp.com/asx/scn/scorpion-minerals-limited,"	6551300",0.016,0.00,0,Materials
ASX:GTG,"Genetic Technologies Limited (ASX:GTG)",https://www.listcorp.com/asx/gtg/genetic-technologies-limited,"	6543780",0.041,-0.00,-8.89,"Health Care"
ASX:AX8,"Accelerate Resources Limited (ASX:AX8)",https://www.listcorp.com/asx/ax8/accelerate-resources-limited,"	6517920",0.01,-0.00,-4.76,Materials
ASX:CCZ,"Castillo Copper Limited (ASX:CCZ)",https://www.listcorp.com/asx/ccz/castillo-copper-limited,"	6497530",0.004,-0.00,-20,Materials
ASX:LVT,"Livetiles Limited (ASX:LVT)",https://www.listcorp.com/asx/lvt/livetiles-limited,"	6474110",0.0055,0.00,0,"Information Technology"
ASX:KGD,"Kula Gold Limited (ASX:KGD)",https://www.listcorp.com/asx/kgd/kula-gold-limited,"	6432120",0.01,0.00,0,Materials
ASX:SP3,"Spectur Limited (ASX:SP3)",https://www.listcorp.com/asx/sp3/spectur-limited,"	6396460",0.021,-0.00,-4.55,"Information Technology"
ASX:ION,"Iondrive Limited (ASX:ION)",https://www.listcorp.com/asx/ion/iondrive-limited,"	6376570",0.008,-0.00,-11.11,Materials
ASX:PRX,"Prodigy Gold NL (ASX:PRX)",https://www.listcorp.com/asx/prx/prodigy-gold-nl,"	6353320",0.002,-0.00,-33.33,Materials
ASX:AVE,"Avecho Biotechnology Limited (ASX:AVE)",https://www.listcorp.com/asx/ave/avecho-biotechnology-limited,"	6338590",0.0025,0.00,25,"Health Care"
ASX:AUH,"AustChina Holdings Limited (ASX:AUH)",https://www.listcorp.com/asx/auh/austchina-holdings-limited,"	6301150",0.004,0.00,33.33,Energy
ASX:EFE,"Eastern Resources Limited (ASX:EFE)",https://www.listcorp.com/asx/efe/eastern-resources-limited,"	6209730",0.004,-0.00,-20,Materials
ASX:MQWS,"Macquarie Walter Scott Global Equity Active ETF (Managed Fund) (ASX:MQWS)",https://www.listcorp.com/asx/mqws/macquarie-walter-scott-global-equity-active-etf-managed-fund,"	6162000",10.03,-0.24,-2.34,Unclassified
ASX:SHE,"Stonehorse Energy Limited (ASX:SHE)",https://www.listcorp.com/asx/she/stonehorse-energy-limited,"	6159920",0.009,0.00,0,Energy
ASX:DYM,"Dynamic Metals Limited (ASX:DYM)",https://www.listcorp.com/asx/dym/dynamic-metals-limited,"	6120000",0.17,0.00,0,Materials
ASX:HVY,"Heavy Minerals Limited (ASX:HVY)",https://www.listcorp.com/asx/hvy/heavy-minerals-limited,"	6107700",0.097,0.00,0,Materials
ASX:HAR,"Haranga Resources Limited (ASX:HAR)",https://www.listcorp.com/asx/har/haranga-resources,"	6088000",0.061,-0.01,-10.29,Materials
ASX:AZ9,"Asian Battery Metals Plc (ASX:AZ9)",https://www.listcorp.com/asx/az9/asian-battery-metals-plc,"	6044300",0.02,0.00,0,Energy
ASX:TAT,"Tartana Minerals Limited (ASX:TAT)",https://www.listcorp.com/asx/tat/tartana-minerals-limited,"	6027320",0.031,-0.00,-6.06,Materials
ASX:BUY,"Bounty Oil & Gas NL (ASX:BUY)",https://www.listcorp.com/asx/buy/bounty-oil-and-gas,"	5994000",0.004,0.00,0,Energy
ASX:BFC,"Beston Global Food Company (ASX:BFC)",https://www.listcorp.com/asx/bfc/beston-global-food-company,"	5991140",0.003,0.00,0,"Consumer Staples"
ASX:HIQ,"HitIQ Limited (ASX:HIQ)",https://www.listcorp.com/asx/hiq/hitiq-limited,"	5981360",0.017,0.00,0,"Health Care"
ASX:CPN,"Caspin Resources Limited (ASX:CPN)",https://www.listcorp.com/asx/cpn/caspin-resources-limited,"	5938740",0.063,0.00,0,Materials
ASX:AI1,"Adisyn Ltd (ASX:AI1)",https://www.listcorp.com/asx/ai1/adisyn-ltd,"	5924220",0.03,-0.00,-6.25,"Information Technology"
ASX:BCT,"Bluechiip Limited (ASX:BCT)",https://www.listcorp.com/asx/bct/bluechiip,"	5910200",0.005,0.00,0,"Information Technology"
ASX:BCA,"Black Canyon Limited (ASX:BCA)",https://www.listcorp.com/asx/bca/black-canyon-limited,"	5902630",0.078,0.01,6.85,Materials
ASX:AUG,"Augustus Minerals Limited (ASX:AUG)",https://www.listcorp.com/asx/aug/augustus-minerals-limited,"	5896340",0.044,-0.01,-18.52,Materials
ASX:AAU,"Antilles Gold Limited (ASX:AAU)",https://www.listcorp.com/asx/aau/antilles-gold-limited,"	5845710",0.003,-0.00,-25,Materials
ASX:LYK,"Lykos Metals Limited (ASX:LYK)",https://www.listcorp.com/asx/lyk/lykos-metals-limited,"	5839020",0.03,-0.00,-3.23,Materials
ASX:AXP,"AXP Energy Limited (ASX:AXP)",https://www.listcorp.com/asx/axp/axp-energy-limited,"	5824680",0.001,0.00,0,Energy
ASX:YOW,"Yowie Group Ltd (ASX:YOW)",https://www.listcorp.com/asx/yow/yowie-group-ltd,"	5734200",0.025,0.00,0,"Consumer Staples"
ASX:CIO,"Connected IO Limited (ASX:CIO)",https://www.listcorp.com/asx/cio/connected-io-limited,"	5722550",0.018,0.00,0,"Information Technology"
